influence.1.1		influence.1.2		influence.1.3		influence.2.1		influence.2.2		influence.2.3		influence.3.1		influence.3.2		influence.3.3		
0.000000000000000000e+00 2.597138347485606832e-02 1.945747295995855719e+00 5.087679716228066707e-07 0.000000000000000000e+00 1.722857827677701584e-02 8.172164906807549610e-07 5.203662592966739470e-03 0.000000000000000000e+00
0.000000000000000000e+00 1.219127005922295282e-01 1.338460328024771773e+00 1.585085919709023679e-06 0.000000000000000000e+00 1.122941736298882845e-02 7.315023520120738865e-07 2.326021765178522271e-02 0.000000000000000000e+00
0.000000000000000000e+00 2.152451907181564816e-01 9.120862286280394526e-01 5.682897963830816252e-07 0.000000000000000000e+00 8.745669592053506884e-04 1.046350162986211579e-06 3.742347670688361827e-02 0.000000000000000000e+00
0.000000000000000000e+00 8.511073490403342490e-02 1.022653262251955075e+00 1.440921490093356550e-07 0.000000000000000000e+00 1.948227690388293484e-04 5.541365567702271345e-07 6.669229403660137043e-03 0.000000000000000000e+00
0.000000000000000000e+00 1.265213573990584539e-01 9.288144126659720889e-01 7.689491544641547736e-08 0.000000000000000000e+00 2.714822453847674850e-05 1.365856169306748432e-07 5.254610624983484940e-03 0.000000000000000000e+00
0.000000000000000000e+00 3.087065666929941221e-01 2.184772828414149604e-01 1.693511314807240111e-07 0.000000000000000000e+00 6.643892461701788506e-06 3.316169629403556148e-08 1.402762233121015306e-02 0.000000000000000000e+00
0.000000000000000000e+00 3.101157905340380383e-01 9.109088957502259332e-02 1.056283682641697333e-07 0.000000000000000000e+00 1.518171042027598107e-05 3.484071932019185491e-08 7.725827208616128710e-04 0.000000000000000000e+00
0.000000000000000000e+00 3.810211669278160684e-01 4.332215850529723411e-02 3.750129475041763680e-07 0.000000000000000000e+00 2.100528775478406422e-05 9.362375839621001150e-08 2.523484090532033576e-03 0.000000000000000000e+00
0.000000000000000000e+00 2.860726625843119930e-02 5.096709174859048730e-02 1.177777276221812644e-06 0.000000000000000000e+00 2.108891777392652339e-05 3.937158267745302959e-08 4.407499316162361534e-03 0.000000000000000000e+00
0.000000000000000000e+00 1.103614253435107606e-01 9.777295394172587362e-02 5.718346255619185878e-06 0.000000000000000000e+00 6.525052755403246889e-05 1.023152027899162367e-07 1.264454890829096179e-02 0.000000000000000000e+00
0.000000000000000000e+00 4.412315880404593660e-01 1.427608364299155774e-01 1.645996092541778840e-05 0.000000000000000000e+00 1.336036227532807347e-04 6.825766421119308610e-07 2.840176390155728717e-02 0.000000000000000000e+00
0.000000000000000000e+00 3.157072052210223578e-01 7.132000997370692152e-01 3.022673459365748754e-05 0.000000000000000000e+00 2.914532333126288767e-04 1.035913949940220827e-08 5.570896883963569191e-02 0.000000000000000000e+00
0.000000000000000000e+00 8.916519694285627295e-01 6.656093293151836843e-01 1.112233520889668605e-05 0.000000000000000000e+00 5.664950133088321888e-05 4.711091052936701316e-09 1.513394295266854150e-01 0.000000000000000000e+00
0.000000000000000000e+00 1.123523026482109222e+00 4.059702708258861592e-01 1.370642011238495771e-06 0.000000000000000000e+00 1.865662785742661530e-06 5.688697063090943729e-09 1.746891125152287907e-02 0.000000000000000000e+00
0.000000000000000000e+00 6.635371165553551887e-01 1.000807662273546894e+00 8.269250148903135931e-06 0.000000000000000000e+00 2.223419015782436746e-06 1.930997521272138028e-08 2.322768880766393762e-01 0.000000000000000000e+00
0.000000000000000000e+00 9.140937733482814576e-01 5.299157370108193987e-01 8.697602240544827719e-06 0.000000000000000000e+00 7.037539109009415038e-05 9.957282254902865819e-09 7.456345821690555375e-01 0.000000000000000000e+00
0.000000000000000000e+00 2.264413576113192050e+00 1.076514712849565791e+00 3.219570501371437382e-07 0.000000000000000000e+00 1.571699586356220749e-05 3.662722688232928109e-09 6.691729602551471645e-01 0.000000000000000000e+00
0.000000000000000000e+00 1.073401022795580223e-01 2.390882158398466573e-01 5.994820544603633117e-07 0.000000000000000000e+00 3.868466207865379915e-06 5.590547402248850030e-09 7.769386607724062532e-01 0.000000000000000000e+00
0.000000000000000000e+00 5.612026483439685326e-02 1.231882849718562850e-01 5.756292117706431983e-07 0.000000000000000000e+00 2.057903818829021791e-05 3.351156807417042399e-08 1.517834640582712835e-01 0.000000000000000000e+00
0.000000000000000000e+00 1.829013319186004460e-01 1.245332767836818261e-01 4.171975975293533680e-07 0.000000000000000000e+00 1.126728480114608108e-04 1.167931495319622443e-08 3.025362574527756809e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.619871141590953023e+00 3.219349983406359639e-02 3.079817215312403289e-08 0.000000000000000000e+00 1.961108833510562404e-05 7.631231430247113056e-09 1.296654914535960046e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.465111291643907965e+00 6.674321985398141976e-02 2.498265099896533009e-08 0.000000000000000000e+00 1.407261894005913925e-05 6.181033120874006426e-10 1.515176236305091129e+00 0.000000000000000000e+00
0.000000000000000000e+00 6.827920085308620823e-01 1.452068361519914808e-01 1.176803245557870240e-08 0.000000000000000000e+00 2.455236545630231010e-05 4.991501397002755316e-10 7.296499763953100404e-01 0.000000000000000000e+00
0.000000000000000000e+00 1.321068195629357733e+00 2.614226612906122016e-01 1.192620409055164949e-08 0.000000000000000000e+00 1.880622527818554685e-05 8.327364803705197828e-11 3.438347287419733500e-01 0.000000000000000000e+00
0.000000000000000000e+00 5.487605298222960615e-01 5.346579087393688381e-03 7.461561722219149723e-08 0.000000000000000000e+00 1.871374489651813036e-05 2.650708735994638665e-10 3.272616426846651771e-01 0.000000000000000000e+00
0.000000000000000000e+00 3.741431382951215245e-01 1.930281369763716878e-03 5.948002062910238168e-08 0.000000000000000000e+00 7.422011100214703661e-06 5.421925675704582135e-11 7.059516939289095516e-02 0.000000000000000000e+00
0.000000000000000000e+00 1.938315549623770284e-01 2.228214635335838256e-03 1.024656075189934282e-08 0.000000000000000000e+00 1.630152694866262417e-05 2.504868709723015170e-11 1.157045470799650394e-01 0.000000000000000000e+00
0.000000000000000000e+00 1.116362447842918770e-01 2.528643326674183921e-03 8.600810755270325469e-09 0.000000000000000000e+00 2.525677838056726652e-05 4.953691983865682609e-10 2.477916551091672442e-02 0.000000000000000000e+00
0.000000000000000000e+00 1.045321432871379880e-01 3.010473163590451570e-03 7.356898174506803834e-09 0.000000000000000000e+00 1.458066479589065545e-05 5.997340923672202833e-10 1.688319022937547972e-02 0.000000000000000000e+00
0.000000000000000000e+00 1.176751259937110217e-01 2.161856666730545100e-03 8.938598488813345948e-09 0.000000000000000000e+00 1.079220473489801015e-05 2.027132648913524969e-09 1.054704333439548114e-01 0.000000000000000000e+00
0.000000000000000000e+00 1.013108346509120489e-01 1.309408097485910806e-03 6.237796310340105989e-08 0.000000000000000000e+00 7.617776166008804358e-06 2.430435409345795013e-09 3.100685715854358815e-01 0.000000000000000000e+00
0.000000000000000000e+00 1.063422736634804522e-01 3.284753341203829145e-03 8.886638159285436290e-08 0.000000000000000000e+00 6.211869025730124991e-06 1.215673515866142520e-09 1.227245405722736521e-01 0.000000000000000000e+00
0.000000000000000000e+00 1.619196257963738950e-01 7.512184580977482318e-02 1.936470481572415310e-07 0.000000000000000000e+00 3.405455087918591212e-06 1.052420756216297047e-09 1.492442135313063245e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.886957697114148402e-01 3.816704803348106544e-03 4.609105024703028772e-05 0.000000000000000000e+00 8.938904911446748952e-08 7.470230632822840564e-10 2.891610107135818009e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.237309961734407437e+00 2.607668359408710527e-04 1.962319065415590771e-04 0.000000000000000000e+00 1.813561785583128502e-09 3.221501166065990044e-10 1.444055692597899787e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.204691022957701474e+00 2.195769109715748127e-04 5.279197709988426787e-03 0.000000000000000000e+00 2.156115822762193245e-09 5.664841620401553828e-10 8.715824565660523771e-01 0.000000000000000000e+00
0.000000000000000000e+00 7.216235291176491540e-01 1.113795166287602446e-04 1.324998523143218199e-01 0.000000000000000000e+00 1.173708690186130144e-09 1.063237850181683478e-09 8.167413647409017541e-01 0.000000000000000000e+00
0.000000000000000000e+00 6.264197610856730991e-01 9.801536324341223979e-05 5.293662147663390494e-01 0.000000000000000000e+00 1.280641924343939718e-09 4.400495806474338269e-09 5.424160863545241185e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.799701255465042227e-01 1.603566400782676586e-04 7.959650855719436757e-01 0.000000000000000000e+00 8.903752276332815121e-10 8.541700035338957350e-09 2.962510368521135362e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.061426163924337057e-01 1.074994655403008030e-04 6.465801127008996563e-01 0.000000000000000000e+00 1.642651605652166280e-09 1.262796434616118220e-08 3.663829789724278641e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.492990112781403922e-02 7.401871731637603825e-05 3.054322801934594156e-01 0.000000000000000000e+00 1.299770578308860514e-09 4.875135291133269945e-11 1.018164794926098571e+00 0.000000000000000000e+00
0.000000000000000000e+00 5.003770529190459948e-01 7.020818858554892666e-05 6.768599353494700321e-02 0.000000000000000000e+00 1.245452534357635211e-10 3.060528068786196242e-11 7.522222239096532093e-01 0.000000000000000000e+00
0.000000000000000000e+00 4.491095131391621975e-01 9.528980437478044884e-05 1.332737416490203594e-02 0.000000000000000000e+00 2.038957009099491844e-11 3.328607725596123006e-11 1.219667097380592757e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.852920282759565107e-02 6.737319566985729060e-05 5.663349807514455291e-03 0.000000000000000000e+00 4.724569893087055200e-12 5.555159955204452293e-12 4.339967581957498433e-01 0.000000000000000000e+00
0.000000000000000000e+00 1.553365496916397359e-01 2.799890608145910124e-04 5.616035225518349605e-02 0.000000000000000000e+00 1.685591891329276710e-12 6.327020642313503126e-12 4.427818663410512112e-01 0.000000000000000000e+00
0.000000000000000000e+00 2.490871075404450241e-01 3.142367601698047258e-05 3.602314340131373971e-02 0.000000000000000000e+00 1.290171606993704904e-12 4.170658116904856359e-12 3.538469824350428117e-01 0.000000000000000000e+00
0.000000000000000000e+00 6.438703959188203652e-02 5.050516349791273025e-05 1.994643509855487844e-04 0.000000000000000000e+00 8.307005060536710989e-13 6.244360483716472384e-12 2.882681718340249777e-01 0.000000000000000000e+00
0.000000000000000000e+00 9.000774302604652721e-02 2.841598821283820874e-04 2.140385100438507411e-04 0.000000000000000000e+00 1.394707588855757700e-13 4.014469461551757437e-12 3.489734979000212040e-02 0.000000000000000000e+00
0.000000000000000000e+00 3.686885914319413260e-01 1.263482488095965463e-04 1.548685565886651194e-05 0.000000000000000000e+00 2.156042099897442246e-14 6.566234910876069561e-12 9.098294267964350188e-03 0.000000000000000000e+00
0.000000000000000000e+00 4.878915590618375653e-01 3.803522650484467658e-04 1.116800184973622059e-05 0.000000000000000000e+00 3.368914413930546934e-15 9.763839674111653601e-13 5.558158103889059357e-03 0.000000000000000000e+00
0.000000000000000000e+00 4.648477433980331974e-01 1.370862355319963605e-05 1.867847327329177903e-05 0.000000000000000000e+00 1.300614416177817295e-15 4.664576259611942275e-13 1.294852414833415517e-02 0.000000000000000000e+00
0.000000000000000000e+00 4.359438028587053759e-01 1.664173938032074805e-05 2.614258006584832235e-04 0.000000000000000000e+00 1.042042016686771476e-15 4.772035214947149616e-13 1.896565245917762252e-02 0.000000000000000000e+00
0.000000000000000000e+00 9.418078063414805912e-02 9.887389656001074867e-05 2.757545699405076741e-04 0.000000000000000000e+00 2.339187152091500778e-15 7.600656882540233396e-13 6.924556069247327084e-02 0.000000000000000000e+00
0.000000000000000000e+00 3.858826247021098221e-01 2.543507598240764625e-04 9.679195377251341686e-05 0.000000000000000000e+00 3.004285008248281767e-15 5.483648960714109960e-13 4.531777574730215530e-03 0.000000000000000000e+00
0.000000000000000000e+00 5.015929903252054622e-02 1.544989038500045359e-04 3.242119378116479762e-04 0.000000000000000000e+00 3.100728878543849546e-15 1.401576348147015347e-12 1.266952431463873536e-03 0.000000000000000000e+00
0.000000000000000000e+00 3.038386726551059111e-02 1.451269271230717884e-04 1.256748465539090809e+00 0.000000000000000000e+00 1.776858126979009621e-15 5.518011287409818499e-13 2.620191967887563513e-03 0.000000000000000000e+00
0.000000000000000000e+00 8.161760223720020482e-03 1.878639753318210853e-04 2.608920266158495593e+00 0.000000000000000000e+00 1.258740084818450383e-17 5.369133788210787585e-13 7.462502997953240208e-03 0.000000000000000000e+00
0.000000000000000000e+00 1.111573235863425879e-01 8.443922511079545140e-05 4.150212593183909782e+00 0.000000000000000000e+00 2.754592984478068832e-17 3.899091070010367193e-14 7.534374516843517569e-03 0.000000000000000000e+00
0.000000000000000000e+00 3.417356524024589559e-01 1.006798295946168551e-04 4.370318693354202644e+00 0.000000000000000000e+00 1.105122541956821378e-16 1.360702117529150946e-12 3.664881793878003741e-03 0.000000000000000000e+00
0.000000000000000000e+00 6.013878246596305460e-02 2.911736166790424246e-05 5.026576101250855189e+00 0.000000000000000000e+00 7.566980722544035414e-16 3.471777896837973341e-13 9.463045008501534336e-03 0.000000000000000000e+00
0.000000000000000000e+00 1.764768143613351659e-02 5.283546486837699922e-05 5.764187605395040492e+00 0.000000000000000000e+00 4.152975134027875245e-16 2.793617377620358400e-12 6.886192847466304778e-03 0.000000000000000000e+00
0.000000000000000000e+00 1.917838178100773547e-02 4.835323324781407267e-04 5.193967896483746571e+00 0.000000000000000000e+00 3.737688781207447976e-16 1.192733886316332867e-11 3.565016648603150373e-02 0.000000000000000000e+00
0.000000000000000000e+00 7.040941900838378065e-02 6.249011518489347656e-04 2.842563622261007339e+00 0.000000000000000000e+00 2.713405984396501174e-16 8.125126312575382514e-12 8.138137018721362803e-02 0.000000000000000000e+00
0.000000000000000000e+00 6.389055467651755249e-02 3.637817266584106681e-04 3.377777730636601028e+00 0.000000000000000000e+00 4.401898318195940984e-16 2.923095774272563555e-11 4.264977638975876728e-02 0.000000000000000000e+00
0.000000000000000000e+00 5.889353294070777400e-02 2.812235209172782996e-03 3.475228976070822373e+00 0.000000000000000000e+00 3.011407489605954331e-15 1.816780470170310317e-10 1.089918266724612117e-01 0.000000000000000000e+00
0.000000000000000000e+00 3.598082988541359550e-02 3.327149667966965759e-03 1.565735200320981457e+00 0.000000000000000000e+00 3.836913889545356930e-15 1.176688850776575918e-10 1.271536126903538844e-01 0.000000000000000000e+00
0.000000000000000000e+00 2.635763312780635415e-02 5.211301605237486645e-03 1.588925490926366368e+00 0.000000000000000000e+00 4.904511606621867454e-15 5.058664416337342295e-10 5.429143801187460289e-02 0.000000000000000000e+00
0.000000000000000000e+00 3.893542360457215301e-02 5.536583451769088587e-03 1.426184208663487496e+00 0.000000000000000000e+00 1.868784151002625259e-15 4.832789900557652605e-08 2.761413623059993591e-02 0.000000000000000000e+00
0.000000000000000000e+00 2.809482309707169237e-02 3.990928638207499358e-03 1.627140413762704130e+00 0.000000000000000000e+00 7.896119371982465359e-15 1.922170417957767831e-08 1.631556183603695117e-03 0.000000000000000000e+00
0.000000000000000000e+00 4.469399199547521850e-02 4.810035827567648789e-03 1.948205935996720539e+00 0.000000000000000000e+00 6.070872140773029638e-15 1.399801348248489805e-09 3.509985554206625225e-03 0.000000000000000000e+00
0.000000000000000000e+00 1.759551295116132050e-02 3.617625570271553251e-03 2.425912192921720334e-01 0.000000000000000000e+00 7.994988606949477865e-16 3.134199279082218595e-09 9.415881800817949194e-05 0.000000000000000000e+00
